Datum; Uhrzeit; eCO2 (ppm); tVOC (ppb); Temperatur (°C); Luftdruck (hpPa); relative Luftfeuchte (%)
2025-07-07; 02:59:22; 465; 9; 29.63; 992.9468359375; 31.7802734375
2025-07-07; 03:00:22; 456; 8; 29.58; 992.9509375; 31.87890625
2025-07-07; 03:01:22; 462; 9; 29.69; 992.9503515625; 31.681640625
2025-07-07; 03:02:22; 443; 6; 29.52; 992.9121484375; 32.0458984375
2025-07-07; 03:03:22; 436; 5; 29.28; 992.97125; 32.392578125
2025-07-07; 03:04:22; 447; 7; 29.38; 992.8463671875; 32.2060546875
2025-07-07; 03:05:22; 465; 9; 29.5; 992.9159765625; 32.009765625
2025-07-07; 03:06:22; 451; 7; 29.37; 992.9593359375; 32.1591796875
2025-07-07; 03:07:22; 443; 6; 29.36; 992.924140625; 32.25
2025-07-07; 03:08:22; 451; 7; 29.43; 992.861640625; 32.1181640625
2025-07-07; 03:09:22; 456; 8; 29.45; 992.8927734375; 32.0859375
2025-07-07; 03:10:22; 423; 3; 29.17; 992.8546484375; 32.6123046875
2025-07-07; 03:11:22; 443; 6; 29.38; 992.9205859375; 32.2177734375
2025-07-07; 03:12:22; 465; 9; 29.44; 992.931796875; 32.107421875
2025-07-07; 03:13:22; 443; 6; 29.43; 992.9708203125; 32.05078125
2025-07-07; 03:14:22; 456; 8; 29.5; 993.0175390625; 31.9423828125
2025-07-07; 03:15:22; 447; 7; 29.46; 992.970859375; 32.052734375
2025-07-07; 03:16:23; 447; 7; 29.45; 993.0019921875; 32.09765625
2025-07-07; 03:17:23; 447; 7; 29.5; 993.04484375; 31.9873046875
2025-07-07; 03:18:23; 447; 7; 29.43; 992.97875; 32.0966796875
2025-07-07; 03:19:23; 447; 7; 29.47; 992.869296875; 32.01953125
2025-07-07; 03:20:23; 462; 9; 29.55; 992.9937890625; 31.865234375
2025-07-07; 03:21:23; 443; 6; 29.38; 992.9205859375; 32.18359375
2025-07-07; 03:22:23; 456; 8; 29.46; 992.9435546875; 31.99609375
2025-07-07; 03:23:23; 465; 9; 29.51; 992.9861328125; 31.919921875
2025-07-07; 03:24:23; 456; 8; 29.56; 992.947109375; 31.83203125
2025-07-07; 03:25:23; 456; 8; 29.56; 992.8925390625; 31.84375
2025-07-07; 03:26:23; 465; 9; 29.56; 992.9274609375; 31.8671875
2025-07-07; 03:27:23; 462; 9; 29.56; 992.837890625; 31.83203125
2025-07-07; 03:28:23; 465; 9; 29.57; 992.8337890625; 31.787109375
2025-07-07; 03:29:23; 476; 11; 29.64; 992.88046875; 31.701171875
2025-07-07; 03:30:23; 451; 7; 29.48; 992.748359375; 32.1455078125
2025-07-07; 03:31:23; 476; 11; 29.64; 992.845234375; 31.724609375
2025-07-07; 03:32:23; 465; 9; 29.65; 992.8880859375; 31.6787109375
2025-07-07; 03:33:23; 473; 11; 29.69; 992.8137890625; 31.580078125
2025-07-07; 03:34:23; 473; 11; 29.67; 992.76328125; 31.6689453125
2025-07-07; 03:35:23; 462; 9; 29.65; 992.7788671875; 31.65625
2025-07-07; 03:36:23; 462; 9; 29.64; 992.845234375; 31.6904296875
2025-07-07; 03:37:23; 456; 8; 29.63; 992.7830078125; 31.7119140625
2025-07-07; 03:38:23; 447; 7; 29.62; 992.767421875; 31.7333984375
2025-07-07; 03:39:23; 451; 7; 29.61; 992.7868359375; 31.7333984375
2025-07-07; 03:40:23; 456; 8; 29.63; 992.7477734375; 31.72265625
2025-07-07; 03:41:23; 451; 7; 29.64; 992.736015625; 31.7353515625
2025-07-07; 03:42:23; 447; 7; 29.63; 992.728359375; 31.74609375
2025-07-07; 03:43:23; 443; 6; 29.64; 992.7985546875; 31.7353515625
2025-07-07; 03:44:23; 441; 6; 29.64; 992.736015625; 31.7587890625
2025-07-07; 03:45:23; 456; 8; 29.6; 992.716640625; 31.755859375
2025-07-07; 03:46:24; 456; 8; 29.64; 992.68140625; 31.8271484375
2025-07-07; 03:47:24; 443; 6; 29.63; 992.72046875; 31.8369140625
2025-07-07; 03:48:24; 456; 8; 29.6; 992.6893359375; 31.8125
2025-07-07; 03:49:24; 462; 9; 29.63; 992.6385546875; 31.7802734375
2025-07-07; 03:50:24; 462; 9; 29.68; 992.6616796875; 31.7041015625
2025-07-07; 03:51:24; 465; 9; 29.68; 992.6344140625; 31.6591796875
2025-07-07; 03:52:24; 462; 9; 29.65; 992.6150390625; 31.7587890625
2025-07-07; 03:53:24; 465; 9; 29.63; 992.591875; 31.7919921875
2025-07-07; 03:54:24; 473; 11; 29.65; 992.587734375; 31.8037109375
2025-07-07; 03:55:24; 456; 8; 29.65; 992.478515625; 31.8271484375
2025-07-07; 03:56:24; 473; 11; 29.67; 992.5175390625; 31.8056640625
2025-07-07; 03:57:24; 473; 11; 29.65; 992.478515625; 31.78125
2025-07-07; 03:58:24; 465; 9; 29.64; 992.517578125; 31.8837890625
2025-07-07; 03:59:24; 465; 9; 29.65; 992.5604296875; 31.90625
2025-07-07; 04:00:24; 473; 11; 29.64; 992.5255078125; 31.8603515625
2025-07-07; 04:01:24; 473; 11; 29.64; 992.4356640625; 31.90625
2025-07-07; 04:02:24; 462; 9; 29.65; 992.4864453125; 31.94140625
2025-07-07; 04:03:24; 473; 11; 29.67; 992.455; 31.9072265625
2025-07-07; 04:04:24; 465; 9; 29.67; 992.455; 31.8623046875
2025-07-07; 04:05:24; 465; 9; 29.68; 992.470546875; 31.8857421875
2025-07-07; 04:06:24; 465; 9; 29.67; 992.490234375; 31.8740234375
2025-07-07; 04:07:24; 492; 14; 29.67; 992.5175390625; 31.9306640625
2025-07-07; 04:08:24; 488; 13; 29.68; 992.52515625; 31.8974609375
2025-07-07; 04:09:24; 481; 12; 29.67; 992.5175390625; 31.96484375
2025-07-07; 04:10:24; 497; 14; 29.66; 992.5019921875; 31.953125
2025-07-07; 04:11:24; 502; 15; 29.69; 992.540703125; 32.01171875
2025-07-07; 04:12:24; 488; 13; 29.67; 992.56421875; 32.0556640625
2025-07-07; 04:13:24; 473; 11; 29.67; 992.5915625; 32.1005859375
2025-07-07; 04:14:24; 488; 13; 29.66; 992.4940625; 32.078125
2025-07-07; 04:15:25; 502; 15; 29.66; 992.4667578125; 32.1123046875
2025-07-07; 04:16:25; 497; 14; 29.66; 992.5019921875; 32.0673828125
2025-07-07; 04:17:25; 492; 14; 29.64; 992.3616796875; 32.2021484375
2025-07-07; 04:18:25; 488; 13; 29.6; 992.3890234375; 32.3134765625
2025-07-07; 04:19:25; 488; 13; 29.58; 992.357890625; 32.42578125
2025-07-07; 04:20:25; 492; 14; 29.6; 992.36171875; 32.34765625
2025-07-07; 04:21:25; 488; 13; 29.64; 992.41625; 32.3271484375
2025-07-07; 04:22:25; 492; 14; 29.6; 992.408671875; 32.32421875
2025-07-07; 04:23:25; 481; 12; 29.59; 992.3734375; 32.4375
2025-07-07; 04:24:25; 481; 12; 29.6; 992.46328125; 32.494140625
2025-07-07; 04:25:25; 492; 14; 29.6; 992.36171875; 32.44921875
2025-07-07; 04:26:25; 492; 14; 29.58; 992.3775390625; 32.5390625
2025-07-07; 04:27:25; 492; 14; 29.58; 992.3502734375; 32.572265625
2025-07-07; 04:28:25; 497; 14; 29.63; 992.3381640625; 32.451171875
2025-07-07; 04:29:25; 518; 17; 29.65; 992.369296875; 32.5205078125
2025-07-07; 04:30:25; 502; 15; 29.67; 992.400390625; 32.5107421875
2025-07-07; 04:31:25; 508; 16; 29.63; 992.3733984375; 32.64453125
2025-07-07; 04:32:25; 502; 15; 29.59; 992.3461328125; 32.7216796875
2025-07-07; 04:33:25; 518; 17; 29.59; 992.28390625; 32.630859375
2025-07-07; 04:34:25; 502; 15; 29.59; 992.338515625; 32.642578125
2025-07-07; 04:35:25; 518; 17; 29.58; 992.357890625; 32.880859375
2025-07-07; 04:36:25; 518; 17; 29.57; 992.3150390625; 32.8564453125
2025-07-07; 04:37:25; 508; 16; 29.59; 992.338515625; 32.9267578125
2025-07-07; 04:38:25; 502; 15; 29.56; 992.2994921875; 32.890625
2025-07-07; 04:39:25; 492; 14; 29.56; 992.2918359375; 33.0146484375
2025-07-07; 04:40:25; 508; 16; 29.57; 992.2604296875; 32.958984375
2025-07-07; 04:41:25; 502; 15; 29.55; 992.1747265625; 33.0712890625
2025-07-07; 04:42:25; 502; 15; 29.57; 992.2331640625; 32.935546875
2025-07-07; 04:43:25; 518; 17; 29.53; 992.1982421875; 33.115234375
2025-07-07; 04:44:25; 508; 16; 29.52; 992.291875; 33.1708984375
2025-07-07; 04:45:26; 508; 16; 29.53; 992.1982421875; 33.0810546875
2025-07-07; 04:46:26; 518; 17; 29.54; 992.2334765625; 33.05859375
2025-07-07; 04:47:26; 536; 20; 29.56; 992.217578125; 33.1064453125
2025-07-07; 04:48:26; 524; 18; 29.59; 992.236953125; 33.0517578125
2025-07-07; 04:49:26; 536; 20; 29.6; 992.2721875; 33.017578125
2025-07-07; 04:50:26; 536; 20; 29.61; 992.20578125; 33.076171875
2025-07-07; 04:51:26; 540; 21; 29.6; 992.24484375; 33.130859375
2025-07-07; 04:52:26; 536; 20; 29.56; 992.1903125; 33.2197265625
2025-07-07; 04:53:26; 540; 21; 29.57; 992.2331640625; 33.185546875
2025-07-07; 04:54:26; 552; 23; 29.57; 992.1708984375; 33.27734375
2025-07-07; 04:55:26; 536; 20; 29.56; 992.1903125; 33.27734375
2025-07-07; 04:56:26; 536; 20; 29.57; 992.14359375; 33.2998046875
2025-07-07; 04:57:26; 524; 18; 29.54; 992.1515625; 33.388671875
2025-07-07; 04:58:26; 540; 21; 29.58; 992.1121484375; 33.3125
2025-07-07; 04:59:26; 529; 19; 29.58; 992.077265625; 33.3115234375
2025-07-07; 05:00:26; 529; 19; 29.59; 992.1473828125; 33.3359375
2025-07-07; 05:01:26; 536; 20; 29.56; 992.1356640625; 33.3115234375
2025-07-07; 05:02:26; 546; 22; 29.57; 992.1239453125; 33.27734375
2025-07-07; 05:03:26; 540; 21; 29.53; 992.08140625; 33.490234375
2025-07-07; 05:04:26; 529; 19; 29.55; 992.12015625; 33.412109375
2025-07-07; 05:05:26; 529; 19; 29.55; 992.0928125; 33.3896484375
2025-07-07; 05:06:26; 529; 19; 29.57; 992.069296875; 33.50390625
2025-07-07; 05:07:26; 518; 17; 29.55; 992.0382421875; 33.5146484375
2025-07-07; 05:08:26; 529; 19; 29.56; 992.018828125; 33.4921875
2025-07-07; 05:09:26; 540; 21; 29.53; 992.034453125; 33.5693359375
2025-07-07; 05:10:26; 529; 19; 29.53; 991.925234375; 33.546875
2025-07-07; 05:11:26; 552; 23; 29.67; 992.0180859375; 33.3291015625
2025-07-07; 05:12:26; 540; 21; 29.64; 991.9520703125; 33.384765625
2025-07-07; 05:13:26; 529; 19; 29.59; 992.010859375; 33.5068359375
2025-07-07; 05:14:26; 524; 18; 29.53; 992.0071484375; 33.603515625
2025-07-07; 05:15:26; 546; 22; 29.6; 991.9444921875; 33.47265625
2025-07-07; 05:16:27; 546; 22; 29.66; 992.0025390625; 33.419921875
2025-07-07; 05:17:27; 524; 18; 29.49; 991.964609375; 33.7705078125
2025-07-07; 05:18:27; 529; 19; 29.49; 991.8903515625; 33.71484375
2025-07-07; 05:19:27; 546; 22; 29.68; 991.9790234375; 33.3759765625
2025-07-07; 05:20:27; 540; 21; 29.64; 991.8895703125; 33.453125
2025-07-07; 05:21:27; 552; 23; 29.53; 991.8979296875; 33.5810546875
2025-07-07; 05:22:27; 540; 21; 29.46; 991.89828125; 33.7802734375
2025-07-07; 05:23:27; 529; 19; 29.32; 991.906640625; 33.951171875
2025-07-07; 05:24:27; 536; 20; 29.36; 991.8247265625; 33.943359375
2025-07-07; 05:25:27; 546; 22; 29.39; 991.8444140625; 33.84375
2025-07-07; 05:26:27; 508; 16; 29.07; 991.806640625; 34.51171875
2025-07-07; 05:27:27; 518; 17; 29.17; 991.7358984375; 34.3271484375
2025-07-07; 05:28:27; 536; 20; 29.2; 991.80984375; 34.25
2025-07-07; 05:29:27; 529; 19; 29.27; 991.7549609375; 34.2548828125
2025-07-07; 05:30:27; 529; 19; 29.2; 991.7746484375; 34.36328125
2025-07-07; 05:31:27; 497; 14; 28.91; 991.7563671875; 34.86328125
2025-07-07; 05:32:27; 502; 15; 29.06; 991.8376953125; 34.556640625
2025-07-07; 05:33:27; 524; 18; 29.12; 991.74796875; 34.4482421875
2025-07-07; 05:34:27; 524; 18; 29.2; 991.801953125; 34.3291015625
2025-07-07; 05:35:27; 529; 19; 29.23; 991.74734375; 34.3427734375
2025-07-07; 05:36:27; 546; 22; 29.29; 991.778125; 34.09765625
2025-07-07; 05:37:27; 524; 18; 29.23; 991.7940234375; 34.353515625
2025-07-07; 05:38:27; 540; 21; 29.32; 991.7974609375; 34.0986328125
2025-07-07; 05:39:27; 540; 21; 29.34; 991.8209375; 34.146484375
2025-07-07; 05:40:27; 540; 21; 29.34; 991.7936328125; 34.1123046875
2025-07-07; 05:41:27; 529; 19; 29.34; 991.7936328125; 34.1015625
2025-07-07; 05:42:27; 536; 20; 29.37; 991.785703125; 34.1025390625
2025-07-07; 05:43:27; 536; 20; 29.37; 991.785703125; 34.0908203125
2025-07-07; 05:44:27; 529; 19; 29.39; 991.8247265625; 34.1044921875
2025-07-07; 05:45:27; 536; 20; 29.4; 991.7234375; 34.10546875
2025-07-07; 05:46:28; 536; 20; 29.41; 991.8208984375; 34.0263671875
2025-07-07; 05:47:28; 540; 21; 29.41; 991.746640625; 33.947265625
2025-07-07; 05:48:28; 540; 21; 29.4; 991.7856640625; 34.015625
2025-07-07; 05:49:28; 529; 19; 29.41; 991.7116796875; 33.9697265625
2025-07-07; 05:50:28; 536; 20; 29.41; 991.7193359375; 33.947265625
2025-07-07; 05:51:28; 540; 21; 29.48; 991.7110546875; 33.828125
2025-07-07; 05:52:28; 546; 22; 29.52; 991.6912890625; 33.78515625
2025-07-07; 05:53:28; 552; 23; 29.49; 991.7265625; 33.828125
2025-07-07; 05:54:28; 546; 22; 29.48; 991.765625; 33.9072265625
2025-07-07; 05:55:28; 536; 20; 29.36; 991.7505078125; 34.0908203125
2025-07-07; 05:56:28; 560; 24; 29.44; 991.7307421875; 33.94921875
2025-07-07; 05:57:28; 546; 22; 29.5; 991.7694140625; 33.8173828125
2025-07-07; 05:58:28; 540; 21; 29.55; 991.7302734375; 33.673828125
2025-07-07; 05:59:28; 536; 20; 29.49; 991.7265625; 33.9423828125
2025-07-07; 06:00:28; 540; 21; 29.5; 991.6601953125; 33.7158203125
2025-07-07; 06:01:28; 546; 22; 29.52; 991.7109765625; 33.8642578125
2025-07-07; 06:02:28; 536; 20; 29.53; 991.7068359375; 33.8310546875
2025-07-07; 06:03:28; 546; 22; 29.56; 991.6988671875; 33.697265625
2025-07-07; 06:04:28; 540; 21; 29.51; 991.67578125; 33.8408203125
2025-07-07; 06:05:28; 529; 19; 29.48; 991.7383203125; 33.9072265625
2025-07-07; 06:06:28; 552; 23; 29.44; 991.7932421875; 33.9951171875
2025-07-07; 06:07:28; 529; 19; 29.35; 991.754609375; 34.1689453125
2025-07-07; 06:08:28; 540; 21; 29.45; 991.7815234375; 33.9501953125
2025-07-07; 06:09:28; 540; 21; 29.45; 991.7735546875; 33.9619140625
2025-07-07; 06:10:28; 552; 23; 29.44; 991.7932421875; 33.97265625
2025-07-07; 06:11:28; 540; 21; 29.42; 991.7542578125; 34.0390625
2025-07-07; 06:12:28; 536; 20; 29.42; 991.808828125; 34.0615234375
2025-07-07; 06:13:28; 552; 23; 29.4; 991.73109375; 34.072265625
2025-07-07; 06:14:28; 552; 23; 29.42; 991.7815625; 33.9482421875
2025-07-07; 06:15:28; 546; 22; 29.43; 991.695859375; 33.9716796875
2025-07-07; 06:16:29; 552; 23; 29.48; 991.7383203125; 33.8505859375
2025-07-07; 06:17:29; 560; 24; 29.43; 991.769765625; 33.857421875
2025-07-07; 06:18:29; 560; 24; 29.41; 991.7739453125; 34.00390625
2025-07-07; 06:19:29; 546; 22; 29.4; 991.73109375; 34.072265625
2025-07-07; 06:20:29; 546; 22; 29.38; 991.7545703125; 34.1044921875
2025-07-07; 06:21:29; 572; 26; 29.39; 991.7351953125; 33.96875
2025-07-07; 06:22:29; 560; 24; 29.4; 991.7507421875; 34.0263671875
2025-07-07; 06:23:29; 566; 25; 29.41; 991.8012109375; 34.0380859375
2025-07-07; 06:24:29; 560; 24; 29.42; 991.7542578125; 34.02734375
2025-07-07; 06:25:29; 552; 23; 29.4; 991.758359375; 34.1064453125
2025-07-07; 06:26:29; 566; 25; 29.41; 991.8012109375; 33.9814453125
2025-07-07; 06:27:29; 552; 23; 29.39; 991.7351953125; 34.0595703125
2025-07-07; 06:28:29; 572; 26; 29.39; 991.8247265625; 34.0361328125
2025-07-07; 06:29:29; 560; 24; 29.39; 991.77015625; 34.0361328125
2025-07-07; 06:30:29; 560; 24; 29.4; 991.73109375; 34.1064453125
2025-07-07; 06:31:29; 552; 23; 29.39; 991.789765625; 34.2294921875
2025-07-07; 06:32:29; 552; 23; 29.37; 991.785703125; 34.1142578125
2025-07-07; 06:33:29; 560; 24; 29.36; 991.77015625; 34.193359375
2025-07-07; 06:34:29; 560; 24; 29.36; 991.77015625; 34.1591796875
2025-07-07; 06:35:29; 566; 25; 29.37; 991.766328125; 34.16015625
2025-07-07; 06:36:29; 566; 25; 29.4; 991.7234375; 34.1396484375
2025-07-07; 06:37:29; 572; 26; 29.43; 991.7425; 34.0390625
2025-07-07; 06:38:29; 578; 27; 29.46; 991.707265625; 33.9052734375
2025-07-07; 06:39:29; 572; 26; 29.42; 991.7815625; 34.140625
2025-07-07; 06:40:29; 566; 25; 29.41; 991.7116796875; 34.0380859375
2025-07-07; 06:41:29; 566; 25; 29.39; 991.7625; 34.1611328125
2025-07-07; 06:42:29; 578; 27; 29.38; 991.7; 34.1044921875
2025-07-07; 06:43:29; 566; 25; 29.36; 991.7505078125; 34.193359375
2025-07-07; 06:44:29; 578; 27; 29.37; 991.7311328125; 34.1826171875
2025-07-07; 06:45:29; 572; 26; 29.38; 991.746953125; 34.2744140625
2025-07-07; 06:46:30; 560; 24; 29.37; 991.703828125; 34.2958984375
2025-07-07; 06:47:30; 566; 25; 29.34; 991.7117578125; 34.3173828125
2025-07-07; 06:48:30; 566; 25; 29.35; 991.672734375; 34.21484375
2025-07-07; 06:49:30; 578; 27; 29.36; 991.641328125; 34.1591796875
2025-07-07; 06:50:30; 572; 26; 29.31; 991.5987890625; 34.3720703125
2025-07-07; 06:51:30; 566; 25; 29.34; 991.5829296875; 34.3173828125
2025-07-07; 06:52:30; 578; 27; 29.37; 991.5752734375; 34.2509765625
2025-07-07; 06:53:30; 578; 27; 29.36; 991.5867578125; 34.2392578125
2025-07-07; 06:54:30; 592; 29; 29.44; 991.5396484375; 34.1201171875
2025-07-07; 06:55:30; 578; 27; 29.38; 991.583203125; 34.240234375
2025-07-07; 06:56:30; 586; 28; 29.46; 991.5513671875; 34.1220703125
2025-07-07; 06:57:30; 572; 26; 29.42; 991.535859375; 34.2998046875
2025-07-07; 06:58:30; 578; 27; 29.39; 991.5714453125; 34.388671875
2025-07-07; 06:59:30; 560; 24; 29.38; 991.5558984375; 34.4111328125
2025-07-07; 07:00:30; 578; 27; 29.38; 991.5286328125; 34.2626953125
2025-07-07; 07:01:30; 578; 27; 29.39; 991.4349609375; 34.3544921875
2025-07-07; 07:02:30; 599; 30; 29.44; 991.4577734375; 34.1083984375
2025-07-07; 07:03:30; 578; 27; 29.44; 991.4577734375; 34.3125
2025-07-07; 07:04:30; 592; 29; 29.43; 991.4422265625; 34.30078125
2025-07-07; 07:05:30; 586; 28; 29.44; 991.41109375; 34.267578125
2025-07-07; 07:06:30; 536; 20; 28.82; 991.453046875; 35.4912109375
2025-07-07; 07:07:30; 560; 24; 29.11; 991.397109375; 34.923828125
2025-07-07; 07:08:30; 578; 27; 29.16; 991.427890625; 34.8486328125
2025-07-07; 07:09:30; 578; 27; 29.23; 991.4471875; 34.7060546875
2025-07-07; 07:10:30; 605; 31; 29.38; 991.4467578125; 34.3994140625
2025-07-07; 07:11:30; 592; 29; 29.2; 991.482421875; 35.044921875
2025-07-07; 07:12:30; 592; 29; 29.29; 991.4585546875; 34.642578125
2025-07-07; 07:13:30; 592; 29; 29.31; 991.4896484375; 34.564453125
2025-07-07; 07:14:30; 578; 27; 29.35; 991.54390625; 34.5908203125
2025-07-07; 07:15:31; 578; 27; 29.35; 991.489296875; 34.5224609375
2025-07-07; 07:16:31; 578; 27; 29.39; 991.544140625; 34.525390625
2025-07-07; 07:17:31; 572; 26; 29.38; 991.5089453125; 34.55859375
2025-07-07; 07:18:31; 586; 28; 29.41; 991.4660546875; 34.4580078125
2025-07-07; 07:19:31; 578; 27; 29.42; 991.48921875; 34.4599609375
2025-07-07; 07:20:31; 578; 27; 29.44; 991.5123828125; 34.4267578125
2025-07-07; 07:21:31; 592; 29; 29.42; 991.453984375; 34.5048828125
2025-07-07; 07:22:31; 578; 27; 29.43; 991.524140625; 34.5283203125
2025-07-07; 07:23:31; 578; 27; 29.43; 991.524140625; 34.5048828125
2025-07-07; 07:24:31; 578; 27; 29.46; 991.5707421875; 34.49609375
2025-07-07; 07:25:31; 572; 26; 29.45; 991.527890625; 34.5302734375
2025-07-07; 07:26:31; 578; 27; 29.45; 991.563125; 34.49609375
2025-07-07; 07:27:31; 578; 27; 29.43; 991.4968359375; 34.5390625
2025-07-07; 07:28:31; 578; 27; 29.44; 991.5396484375; 34.57421875
2025-07-07; 07:29:31; 586; 28; 29.49; 991.45359375; 34.4873046875
2025-07-07; 07:30:31; 578; 27; 29.46; 991.4967578125; 34.4970703125
2025-07-07; 07:31:31; 578; 27; 29.48; 991.59421875; 34.4970703125
2025-07-07; 07:32:31; 586; 28; 29.47; 991.504375; 34.5087890625
2025-07-07; 07:33:31; 599; 30; 29.5; 991.543359375; 34.4423828125
