Datum; Uhrzeit; eCO2 (ppm); tVOC (ppb); Temperatur (°C); Luftdruck (hpPa); relative Luftfeuchte (%)
2026-02-23; 05:38:49; 481; 12; 17.82; 1003.7583984375; 45.1640625
2026-02-23; 05:39:49; 477; 11; 17.83; 1003.81015625; 45.109375
2026-02-23; 05:40:49; 477; 11; 17.82; 1003.786015625; 45.1533203125
2026-02-23; 05:41:49; 472; 10; 17.82; 1003.7583984375; 45.1416015625
2026-02-23; 05:42:49; 472; 10; 17.8; 1003.8171875; 45.1953125
2026-02-23; 05:43:49; 472; 10; 17.8; 1003.781484375; 45.1953125
2026-02-23; 05:44:49; 472; 10; 17.8; 1003.7538671875; 45.20703125
2026-02-23; 05:45:49; 472; 10; 17.81; 1003.77796875; 45.1630859375
2026-02-23; 05:46:49; 472; 10; 17.8; 1003.836796875; 45.1953125
2026-02-23; 05:47:49; 465; 9; 17.81; 1003.825234375; 45.173828125
2026-02-23; 05:48:49; 472; 10; 17.8; 1003.7538671875; 45.173828125
2026-02-23; 05:49:49; 472; 10; 17.81; 1003.7423046875; 45.1181640625
2026-02-23; 05:50:49; 472; 10; 17.81; 1003.769921875; 45.1181640625
2026-02-23; 05:51:49; 472; 10; 17.81; 1003.77796875; 45.185546875
2026-02-23; 05:52:49; 477; 11; 17.8; 1003.6709375; 45.140625
2026-02-23; 05:53:49; 472; 10; 17.8; 1003.706640625; 45.140625
2026-02-23; 05:54:49; 472; 10; 17.79; 1003.6076171875; 45.18359375
2026-02-23; 05:55:49; 472; 10; 17.8; 1003.6985546875; 45.162109375
2026-02-23; 05:56:49; 472; 10; 17.81; 1003.6950390625; 45.119140625
2026-02-23; 05:57:49; 465; 9; 17.79; 1003.7101171875; 45.16015625
2026-02-23; 05:58:49; 472; 10; 17.79; 1003.765390625; 45.16015625
2026-02-23; 05:59:49; 465; 9; 17.77; 1003.685703125; 45.181640625
2026-02-23; 06:00:49; 472; 10; 17.8; 1003.6985546875; 45.1181640625
2026-02-23; 06:01:49; 465; 9; 17.77; 1003.713359375; 45.1591796875
2026-02-23; 06:02:49; 465; 9; 17.79; 1003.793046875; 45.1162109375
2026-02-23; 06:03:49; 472; 10; 17.79; 1003.7181640625; 45.10546875
2026-02-23; 06:04:49; 472; 10; 17.8; 1003.6985546875; 45.0849609375
2026-02-23; 06:05:49; 465; 9; 17.81; 1003.6869921875; 45.0849609375
2026-02-23; 06:06:49; 465; 9; 17.79; 1003.7458203125; 45.0947265625
2026-02-23; 06:07:50; 465; 9; 17.78; 1003.7573828125; 45.10546875
2026-02-23; 06:08:50; 463; 9; 17.78; 1003.674453125; 45.171875
2026-02-23; 06:09:50; 465; 9; 17.78; 1003.674453125; 45.138671875
2026-02-23; 06:10:50; 465; 9; 17.78; 1003.6664453125; 45.115234375
2026-02-23; 06:11:50; 465; 9; 17.78; 1003.702109375; 45.10546875
2026-02-23; 06:12:50; 465; 9; 17.78; 1003.6111328125; 45.115234375
2026-02-23; 06:13:50; 465; 9; 17.78; 1003.50859375; 45.0830078125
2026-02-23; 06:14:50; 472; 10; 17.78; 1003.6387890625; 45.08203125
2026-02-23; 06:15:50; 465; 9; 17.77; 1003.6027734375; 45.115234375
2026-02-23; 06:16:50; 465; 9; 17.77; 1003.658046875; 45.1044921875
2026-02-23; 06:17:50; 465; 9; 17.77; 1003.5475; 45.0927734375
2026-02-23; 06:18:50; 463; 9; 17.78; 1003.646796875; 45.10546875
2026-02-23; 06:19:50; 463; 9; 17.76; 1003.594765625; 45.091796875
2026-02-23; 06:20:50; 465; 9; 17.76; 1003.5866796875; 45.1357421875
2026-02-23; 06:21:50; 472; 10; 17.77; 1003.6304296875; 45.0595703125
2026-02-23; 06:22:50; 465; 9; 17.78; 1003.6664453125; 45.0927734375
2026-02-23; 06:23:50; 465; 9; 17.78; 1003.6111328125; 45.037109375
2026-02-23; 06:24:50; 465; 9; 17.78; 1003.646796875; 45.0712890625
2026-02-23; 06:25:50; 465; 9; 17.78; 1003.6387890625; 45.048828125
2026-02-23; 06:26:50; 465; 9; 17.76; 1003.697265625; 45.080078125
2026-02-23; 06:27:50; 463; 9; 17.78; 1003.5638671875; 45.02734375
2026-02-23; 06:28:50; 463; 9; 17.78; 1003.5638671875; 45.0380859375
2026-02-23; 06:29:50; 465; 9; 17.78; 1003.583515625; 45.0595703125
2026-02-23; 06:30:50; 465; 9; 17.77; 1003.6027734375; 45.037109375
2026-02-23; 06:31:50; 465; 9; 17.77; 1003.51984375; 45.015625
2026-02-23; 06:32:50; 465; 9; 17.78; 1003.53625; 45.02734375
2026-02-23; 06:33:50; 472; 10; 17.78; 1003.6387890625; 44.9931640625
2026-02-23; 06:34:50; 465; 9; 17.76; 1003.5866796875; 45.0693359375
2026-02-23; 06:35:50; 465; 9; 17.76; 1003.5866796875; 45.0244140625
2026-02-23; 06:36:50; 463; 9; 17.74; 1003.590234375; 45.068359375
2026-02-23; 06:37:51; 463; 9; 17.75; 1003.578671875; 45.0693359375
2026-02-23; 06:38:51; 463; 9; 17.79; 1003.516640625; 45.0498046875
2026-02-23; 06:39:51; 456; 8; 17.82; 1003.5372265625; 44.9755859375
2026-02-23; 06:40:51; 451; 7; 17.87; 1003.5626171875; 44.8251953125
2026-02-23; 06:41:51; 448; 7; 17.87; 1003.5626171875; 44.84765625
2026-02-23; 06:42:51; 442; 6; 17.9; 1003.5002734375; 44.794921875
2026-02-23; 06:43:51; 428; 4; 17.9; 1003.56359375; 44.806640625
2026-02-23; 06:44:51; 420; 3; 17.92; 1003.5603515625; 44.763671875
2026-02-23; 06:45:51; 416; 2; 17.94; 1003.4542578125; 44.732421875
2026-02-23; 06:46:51; 409; 1; 17.94; 1003.46234375; 44.7109375
2026-02-23; 06:47:51; 402; 0; 17.97; 1003.455234375; 44.6474609375
2026-02-23; 06:48:51; 400; 0; 17.99; 1003.5073046875; 44.6259765625
2026-02-23; 06:49:51; 402; 0; 17.98; 1003.5462109375; 44.6142578125
2026-02-23; 06:50:51; 400; 0; 18.0; 1003.468046875; 44.5830078125
2026-02-23; 06:51:51; 402; 0; 18.0; 1003.53140625; 44.572265625
2026-02-23; 06:52:51; 403; 0; 18.03; 1003.4056640625; 44.5205078125
2026-02-23; 06:53:51; 400; 0; 18.01; 1003.40921875; 44.5185546875
2026-02-23; 06:54:51; 405; 0; 18.04; 1003.47703125; 44.5087890625
2026-02-23; 06:55:51; 405; 0; 18.04; 1003.485078125; 44.4658203125
2026-02-23; 06:56:51; 400; 0; 18.08; 1003.5059375; 44.369140625
2026-02-23; 06:57:51; 405; 0; 18.04; 1003.485078125; 44.4326171875
2026-02-23; 06:58:51; 405; 0; 18.08; 1003.450625; 44.40234375
2026-02-23; 06:59:51; 408; 1; 18.09; 1003.5576953125; 44.3369140625
2026-02-23; 07:00:51; 405; 0; 18.08; 1003.53359375; 44.369140625
