Datum; Uhrzeit; eCO2 (ppm); tVOC (ppb); Temperatur (°C); Luftdruck (hpPa); relative Luftfeuchte (%)
2025-05-11; 15:21:11; 462; 9; 21.78; 998.725390625; 38.8681640625
2025-05-11; 15:22:11; 423; 3; 21.79; 998.6856640625; 38.509765625
2025-05-11; 15:23:11; 456; 8; 21.8; 998.6737890625; 39.060546875
2025-05-11; 15:24:11; 403; 0; 21.81; 998.6539453125; 38.107421875
2025-05-11; 15:25:11; 400; 0; 21.8; 998.6737890625; 37.9609375
2025-05-11; 15:26:11; 411; 1; 21.79; 998.6776953125; 37.8037109375
2025-05-11; 15:27:11; 407; 1; 21.8; 998.693671875; 37.556640625
2025-05-11; 15:28:11; 400; 0; 21.8; 998.6737890625; 37.625
2025-05-11; 15:29:11; 422; 3; 21.77; 998.653828125; 38.33984375
2025-05-11; 15:30:11; 407; 1; 21.75; 998.6494921875; 37.990234375
2025-05-11; 15:31:11; 411; 1; 21.75; 998.641484375; 38.158203125
2025-05-11; 15:32:11; 402; 0; 21.74; 998.6255859375; 38.0673828125
2025-05-11; 15:33:11; 416; 2; 21.74; 998.6255859375; 38.26953125
2025-05-11; 15:34:11; 420; 3; 21.74; 998.6533984375; 38.4267578125
2025-05-11; 15:35:11; 448; 7; 21.73; 998.7288671875; 38.6162109375
2025-05-11; 15:36:11; 425; 3; 21.73; 998.589765625; 38.50390625
2025-05-11; 15:37:11; 428; 4; 21.75; 998.558046875; 38.607421875
2025-05-11; 15:38:11; 523; 18; 21.77; 998.645859375; 39.529296875
2025-05-11; 15:39:11; 400; 0; 21.77; 998.570390625; 38.4970703125
2025-05-11; 15:40:11; 428; 4; 21.77; 998.5623828125; 38.822265625
2025-05-11; 15:41:11; 415; 2; 21.76; 998.5266015625; 38.810546875
2025-05-11; 15:42:11; 451; 7; 21.77; 998.4511328125; 39.2822265625
2025-05-11; 15:43:11; 444; 6; 21.76; 998.4709765625; 39.3037109375
2025-05-11; 15:44:11; 450; 7; 21.76; 998.4987890625; 39.4833984375
2025-05-11; 15:45:11; 438; 5; 21.77; 998.514765625; 39.517578125
2025-05-11; 15:46:11; 400; 0; 21.78; 998.4948828125; 39.1025390625
2025-05-11; 15:47:12; 418; 2; 21.77; 998.4591015625; 38.77734375
2025-05-11; 15:48:12; 409; 1; 21.79; 998.4631640625; 38.701171875
2025-05-11; 15:49:12; 447; 7; 21.78; 998.4670703125; 38.8896484375
2025-05-11; 15:50:12; 403; 0; 21.77; 998.4233203125; 38.6767578125
2025-05-11; 15:51:12; 407; 1; 21.78; 998.4670703125; 38.87890625
2025-05-11; 15:52:12; 425; 3; 21.77; 998.4233203125; 38.95703125
2025-05-11; 15:53:12; 403; 0; 21.76; 998.4709765625; 38.85546875
2025-05-11; 15:54:12; 438; 5; 21.77; 998.5345703125; 38.990234375
2025-05-11; 15:55:12; 415; 2; 21.76; 998.4709765625; 39.0009765625
2025-05-11; 15:56:12; 422; 3; 21.77; 998.4511328125; 39.0244140625
2025-05-11; 15:57:12; 411; 1; 21.76; 998.4153515625; 38.9228515625
2025-05-11; 15:58:12; 410; 1; 21.76; 998.4153515625; 39.0009765625
2025-05-11; 15:59:12; 417; 2; 21.76; 998.3795703125; 39.01171875
2025-05-11; 16:00:12; 422; 3; 21.76; 998.3517578125; 39.01171875
2025-05-11; 16:01:12; 426; 3; 21.76; 998.3517578125; 38.9775390625
2025-05-11; 16:02:12; 407; 1; 21.76; 998.3319140625; 39.0009765625
2025-05-11; 16:03:12; 463; 9; 21.75; 998.371328125; 39.6162109375
2025-05-11; 16:04:12; 428; 4; 21.75; 998.3434765625; 39.0107421875
2025-05-11; 16:05:12; 417; 2; 21.76; 998.3795703125; 39.2353515625
2025-05-11; 16:06:12; 420; 3; 21.75; 998.3076953125; 39.201171875
2025-05-11; 16:07:12; 401; 0; 21.76; 998.2961328125; 38.8876953125
2025-05-11; 16:08:12; 411; 1; 21.76; 998.2961328125; 39.0
2025-05-11; 16:09:12; 439; 5; 21.76; 998.220625; 39.3603515625
2025-05-11; 16:10:12; 417; 2; 21.75; 998.2520703125; 39.1337890625
2025-05-11; 16:11:12; 428; 4; 21.75; 998.2878515625; 39.1787109375
2025-05-11; 16:12:12; 424; 3; 21.75; 998.2878515625; 39.1337890625
2025-05-11; 16:13:12; 423; 3; 21.76; 998.2484375; 39.158203125
2025-05-11; 16:14:12; 400; 0; 21.77; 998.2365625; 38.87890625
2025-05-11; 16:15:12; 435; 5; 21.77; 998.28421875; 39.21484375
2025-05-11; 16:16:13; 402; 0; 21.77; 998.22859375; 38.8671875
2025-05-11; 16:17:13; 447; 7; 21.76; 998.21265625; 39.2919921875
2025-05-11; 16:18:13; 428; 4; 21.77; 998.22859375; 39.1142578125
2025-05-11; 16:19:13; 444; 6; 21.74; 998.1328515625; 39.201171875
2025-05-11; 16:20:13; 416; 2; 21.73; 998.228203125; 39.1328125
2025-05-11; 16:21:13; 403; 0; 21.73; 998.164609375; 38.986328125
2025-05-11; 16:22:13; 414; 2; 21.72; 998.212265625; 39.2333984375
2025-05-11; 16:23:13; 423; 3; 21.73; 998.200390625; 39.37890625
2025-05-11; 16:24:13; 407; 1; 21.74; 998.097109375; 39.1103515625
2025-05-11; 16:25:13; 414; 2; 21.73; 998.136796875; 39.166015625
2025-05-11; 16:26:13; 415; 2; 21.73; 998.0891015625; 39.3115234375
2025-05-11; 16:27:13; 417; 2; 21.73; 998.081171875; 39.390625
2025-05-11; 16:28:13; 1557; 212; 21.77; 998.1252734375; 40.0224609375
2025-05-11; 16:29:13; 1695; 334; 21.8; 998.081640625; 39.810546875
2025-05-11; 16:30:13; 1694; 332; 21.82; 998.141328125; 39.7802734375
2025-05-11; 16:31:13; 1650; 289; 21.82; 998.0939453125; 39.533203125
2025-05-11; 16:32:13; 1645; 286; 21.85; 998.1059375; 39.37890625
2025-05-11; 16:33:13; 1659; 297; 21.87; 998.046328125; 39.4140625
2025-05-11; 16:34:13; 1668; 306; 21.87; 998.082109375; 39.5712890625
2025-05-11; 16:35:13; 1695; 334; 21.89; 998.0305078125; 39.751953125
2025-05-11; 16:36:13; 1704; 342; 21.89; 998.0583203125; 39.830078125
2025-05-11; 16:37:13; 1703; 341; 21.9; 998.10234375; 39.8095703125
2025-05-11; 16:38:13; 1713; 351; 21.9; 998.03875; 39.5732421875
2025-05-11; 16:39:13; 1703; 341; 21.92; 997.987109375; 39.6875
2025-05-11; 16:40:13; 1674; 313; 21.93; 998.003046875; 39.6435546875
2025-05-11; 16:41:13; 1667; 305; 21.94; 998.074609375; 39.7783203125
2025-05-11; 16:42:13; 1669; 308; 21.94; 998.0269140625; 39.9814453125
2025-05-11; 16:43:13; 1669; 308; 21.94; 997.96328125; 39.947265625
2025-05-11; 16:44:13; 1692; 331; 21.93; 998.0109765625; 39.9130859375
2025-05-11; 16:45:13; 1733; 370; 21.94; 997.9991015625; 39.9248046875
2025-05-11; 16:46:14; 1731; 369; 21.93; 997.9831640625; 40.0703125
2025-05-11; 16:47:14; 1707; 346; 21.94; 997.9991015625; 40.171875
2025-05-11; 16:48:14; 1710; 349; 21.95; 998.015; 40.2177734375
2025-05-11; 16:49:14; 1718; 356; 21.95; 997.92359375; 40.26171875
2025-05-11; 16:50:14; 1726; 364; 21.97; 997.983515625; 40.275390625
2025-05-11; 16:51:14; 1723; 360; 21.95; 997.840078125; 40.2509765625
2025-05-11; 16:52:14; 1671; 310; 21.95; 997.9037109375; 40.318359375
2025-05-11; 16:53:14; 1637; 279; 21.95; 997.848046875; 40.3525390625
2025-05-11; 16:54:14; 1638; 280; 21.96; 997.8364453125; 40.521484375
2025-05-11; 16:55:14; 1636; 278; 21.96; 997.856015625; 40.5546875
2025-05-11; 16:56:14; 1628; 270; 21.96; 997.892109375; 40.4541015625
2025-05-11; 16:57:14; 1632; 274; 21.97; 997.9080078125; 40.48828125
2025-05-11; 16:58:14; 1637; 279; 21.96; 997.8364453125; 40.521484375
2025-05-11; 16:59:14; 1624; 267; 21.97; 997.8722265625; 40.5673828125
2025-05-11; 17:00:14; 1623; 265; 21.96; 997.8364453125; 40.689453125
2025-05-11; 17:01:14; 1624; 266; 21.97; 997.8722265625; 40.7353515625
2025-05-11; 17:02:14; 1615; 260; 21.97; 997.9000390625; 40.7578125
2025-05-11; 17:03:14; 1628; 270; 21.96; 997.80859375; 40.7568359375
2025-05-11; 17:04:14; 1641; 282; 21.97; 997.9080078125; 40.8134765625
2025-05-11; 17:05:14; 1641; 283; 21.97; 997.82453125; 40.8134765625
2025-05-11; 17:06:14; 1676; 314; 21.97; 997.9000390625; 40.712890625
2025-05-11; 17:07:14; 1698; 336; 21.97; 997.79671875; 40.8359375
2025-05-11; 17:08:14; 1691; 330; 21.96; 997.78078125; 40.947265625
2025-05-11; 17:09:14; 1767; 411; 21.99; 997.8563671875; 41.140625
2025-05-11; 17:10:14; 1730; 367; 21.98; 997.86828125; 41.12890625
2025-05-11; 17:11:14; 1744; 385; 21.98; 997.7768359375; 41.2294921875
2025-05-11; 17:12:14; 1723; 360; 21.99; 997.7649609375; 41.2080078125
2025-05-11; 17:13:14; 1696; 335; 21.99; 997.8563671875; 41.21875
2025-05-11; 17:14:14; 1685; 323; 21.99; 997.737109375; 41.2978515625
2025-05-11; 17:15:15; 1663; 301; 21.98; 997.81265625; 41.263671875
2025-05-11; 17:16:15; 1669; 308; 22.0; 997.816640625; 41.310546875
2025-05-11; 17:17:15; 1668; 307; 21.99; 997.6894140625; 41.30859375
2025-05-11; 17:18:15; 1692; 331; 22.0; 997.7251953125; 41.421875
2025-05-11; 17:19:15; 1650; 289; 21.99; 997.828515625; 41.30859375
2025-05-11; 17:20:15; 1628; 271; 21.99; 997.7649609375; 41.41015625
2025-05-11; 17:21:15; 1620; 264; 21.99; 997.772890625; 41.3310546875
2025-05-11; 17:22:15; 1621; 265; 22.0; 997.7609375; 41.3330078125
2025-05-11; 17:23:15; 1599; 245; 22.0; 997.64171875; 41.4892578125
2025-05-11; 17:24:15; 1534; 195; 22.01; 997.74109375; 41.3330078125
2025-05-11; 17:25:15; 1556; 210; 22.01; 997.74109375; 41.5458984375
2025-05-11; 17:26:15; 1562; 216; 22.01; 997.6854296875; 41.6025390625
2025-05-11; 17:27:15; 1587; 234; 21.99; 997.63375; 41.5
2025-05-11; 17:28:15; 1598; 243; 22.01; 997.6933984375; 41.5458984375
2025-05-11; 17:29:15; 1607; 253; 22.01; 997.71328125; 41.658203125
2025-05-11; 17:30:15; 1586; 233; 22.0; 997.6218359375; 41.658203125
2025-05-11; 17:31:15; 1594; 241; 21.99; 997.7172265625; 41.66796875
2025-05-11; 17:32:15; 1594; 239; 21.99; 997.6615625; 41.6455078125
2025-05-11; 17:33:15; 1590; 236; 21.99; 997.6536328125; 41.5888671875
2025-05-11; 17:34:15; 1632; 274; 21.99; 997.7172265625; 41.869140625
2025-05-11; 17:35:15; 1633; 276; 21.99; 997.6814453125; 41.8916015625
2025-05-11; 17:36:15; 1598; 243; 22.0; 997.66953125; 41.7470703125
2025-05-11; 17:37:15; 1623; 265; 21.99; 997.62578125; 41.8359375
2025-05-11; 17:38:15; 1603; 248; 21.97; 997.629765625; 41.7666015625
2025-05-11; 17:39:15; 1588; 235; 21.96; 997.6055859375; 41.8779296875
2025-05-11; 17:40:15; 1582; 230; 21.96; 997.6694921875; 41.978515625
2025-05-11; 17:41:15; 1576; 226; 21.97; 997.6774609375; 41.9462890625
2025-05-11; 17:42:15; 1556; 210; 21.97; 997.629765625; 41.9345703125
2025-05-11; 17:43:15; 1543; 201; 21.97; 997.657578125; 42.046875
2025-05-11; 17:44:15; 1531; 193; 21.97; 997.657578125; 42.0810546875
2025-05-11; 17:45:16; 1512; 179; 21.98; 997.5621875; 42.0029296875
2025-05-11; 17:46:16; 1526; 189; 21.99; 997.6536328125; 42.0830078125
2025-05-11; 17:47:16; 1520; 185; 21.99; 997.5224609375; 41.9814453125
2025-05-11; 17:48:16; 1548; 206; 22.0; 997.5662109375; 42.0390625
2025-05-11; 17:49:16; 1552; 208; 22.0; 997.5662109375; 42.173828125
2025-05-11; 17:50:16; 1590; 236; 21.99; 997.5780859375; 42.474609375
2025-05-11; 17:51:16; 1527; 190; 21.97; 997.5462890625; 42.3046875
2025-05-11; 17:52:16; 1506; 176; 21.97; 997.5462890625; 42.2939453125
2025-05-11; 17:53:16; 1499; 167; 21.97; 997.566171875; 42.40625
2025-05-11; 17:54:16; 1316; 139; 21.96; 997.4386328125; 42.2705078125
2025-05-11; 17:55:16; 1201; 122; 21.97; 997.39921875; 42.3046875
2025-05-11; 17:56:16; 1159; 115; 21.97; 997.48265625; 42.3720703125
2025-05-11; 17:57:16; 1090; 105; 21.97; 997.351484375; 42.2939453125
2025-05-11; 17:58:16; 1071; 102; 21.99; 997.3753515625; 42.306640625
2025-05-11; 17:59:16; 1074; 102; 21.96; 997.3077734375; 42.416015625
2025-05-11; 18:00:16; 995; 90; 21.98; 997.4151171875; 42.2724609375
2025-05-11; 18:01:16; 1125; 110; 21.99; 997.3475390625; 42.5087890625
2025-05-11; 18:02:16; 1086; 104; 21.99; 997.458828125; 42.396484375
2025-05-11; 18:03:16; 1134; 111; 21.98; 997.4151171875; 42.41796875
2025-05-11; 18:04:16; 1122; 109; 21.99; 997.3833203125; 42.4296875
2025-05-11; 18:05:16; 1118; 109; 22.0; 997.3634765625; 42.3408203125
2025-05-11; 18:06:16; 1220; 124; 22.0; 997.3912890625; 42.419921875
2025-05-11; 18:07:16; 1302; 137; 22.0; 997.42703125; 42.431640625
2025-05-11; 18:08:16; 1385; 150; 21.99; 997.35546875; 42.4521484375
2025-05-11; 18:09:16; 1338; 142; 22.0; 997.3912890625; 42.408203125
2025-05-11; 18:10:16; 1215; 124; 21.99; 997.3753515625; 42.318359375
2025-05-11; 18:11:16; 1248; 129; 22.0; 997.3077734375; 42.5205078125
2025-05-11; 18:12:16; 1235; 127; 22.0; 997.34359375; 42.4658203125
2025-05-11; 18:13:16; 1212; 123; 22.0; 997.3634765625; 42.4306640625
2025-05-11; 18:14:17; 1228; 126; 22.0; 997.3912890625; 42.5654296875
2025-05-11; 18:15:17; 1093; 105; 21.99; 997.3753515625; 42.474609375
2025-05-11; 18:16:17; 1074; 102; 21.99; 997.27203125; 42.642578125
2025-05-11; 18:17:17; 1044; 98; 22.0; 997.39921875; 42.56640625
2025-05-11; 18:18:17; 1086; 104; 22.0; 997.3355859375; 42.6552734375
2025-05-11; 18:19:17; 1163; 116; 22.0; 997.3634765625; 42.677734375
2025-05-11; 18:20:17; 1102; 106; 22.0; 997.3912890625; 42.4873046875
2025-05-11; 18:21:17; 1231; 126; 22.0; 997.3077734375; 42.7109375
2025-05-11; 18:22:17; 1188; 120; 22.0; 997.3355859375; 42.5322265625
2025-05-11; 18:23:17; 1248; 129; 21.99; 997.3197265625; 42.6767578125
2025-05-11; 18:24:17; 1285; 134; 22.0; 997.2799609375; 42.7109375
2025-05-11; 18:25:17; 1163; 116; 22.0; 997.3077734375; 42.5654296875
2025-05-11; 18:26:17; 1171; 117; 21.99; 997.2919140625; 42.732421875
2025-05-11; 18:27:17; 1086; 104; 21.99; 997.27203125; 42.609375
2025-05-11; 18:28:17; 1140; 112; 21.99; 997.32765625; 42.7216796875
2025-05-11; 18:29:17; 1147; 113; 21.99; 997.2919140625; 42.6767578125
2025-05-11; 18:30:17; 1134; 111; 21.98; 997.25609375; 42.8330078125
2025-05-11; 18:31:17; 1095; 105; 21.98; 997.28390625; 42.798828125
2025-05-11; 18:32:17; 1062; 100; 21.99; 997.2640625; 42.77734375
2025-05-11; 18:33:17; 1068; 101; 22.0; 997.3912890625; 42.87890625
2025-05-11; 18:34:17; 1081; 103; 21.99; 997.2640625; 42.8779296875
2025-05-11; 18:35:17; 1041; 97; 21.99; 997.27203125; 42.7998046875
2025-05-11; 18:36:17; 964; 85; 21.98; 997.2759765625; 42.7431640625
2025-05-11; 18:37:17; 956; 84; 21.97; 997.240234375; 42.7978515625
2025-05-11; 18:38:17; 997; 90; 21.98; 997.1726171875; 42.9443359375
2025-05-11; 18:39:17; 949; 83; 21.98; 997.1368359375; 42.9111328125
2025-05-11; 18:40:17; 933; 81; 21.97; 997.1766015625; 42.865234375
2025-05-11; 18:41:17; 885; 73; 21.97; 997.1487890625; 42.83203125
2025-05-11; 18:42:17; 933; 81; 21.96; 997.104765625; 42.9765625
2025-05-11; 18:43:18; 959; 85; 21.95; 997.1444921875; 42.9970703125
2025-05-11; 18:44:18; 990; 89; 21.96; 997.160390625; 42.9541015625
2025-05-11; 18:45:18; 975; 87; 21.96; 997.132578125; 42.9541015625
2025-05-11; 18:46:18; 1074; 102; 21.95; 997.096796875; 43.22265625
2025-05-11; 18:47:18; 1012; 93; 21.96; 997.132578125; 42.98828125
2025-05-11; 18:48:18; 1053; 99; 21.96; 997.140859375; 43.0439453125
2025-05-11; 18:49:18; 1041; 97; 21.97; 997.1209765625; 43.1005859375
2025-05-11; 18:50:18; 983; 88; 21.98; 997.1925; 43.068359375
2025-05-11; 18:51:18; 990; 89; 21.96; 997.08515625; 43.0546875
2025-05-11; 18:52:18; 1068; 101; 21.99; 997.124921875; 43.1357421875
2025-05-11; 18:53:18; 1035; 96; 21.97; 997.15671875; 43.0107421875
2025-05-11; 18:54:18; 1156; 115; 21.99; 997.124921875; 43.259765625
2025-05-11; 18:55:18; 1125; 110; 22.0; 997.196484375; 43.1259765625
2025-05-11; 18:56:18; 1134; 111; 21.99; 997.1527734375; 43.1806640625
2025-05-11; 18:57:18; 1168; 117; 21.99; 997.1527734375; 43.248046875
2025-05-11; 18:58:18; 1184; 119; 21.99; 997.124921875; 43.259765625
2025-05-11; 18:59:18; 1228; 126; 21.97; 997.10109375; 43.291015625
2025-05-11; 19:00:18; 1212; 123; 22.0; 997.140859375; 43.181640625
2025-05-11; 19:01:18; 1497; 170; 22.0; 997.0653125; 43.93359375
2025-05-11; 19:02:18; 1038; 97; 22.01; 997.025546875; 43.3955078125
2025-05-11; 19:03:18; 1044; 98; 22.0; 997.1487890625; 43.384765625
2025-05-11; 19:04:18; 1009; 92; 21.99; 997.041484375; 43.3486328125
2025-05-11; 19:05:18; 959; 85; 21.97; 997.0653125; 43.2685546875
2025-05-11; 19:06:18; 983; 88; 21.97; 997.10109375; 43.34765625
2025-05-11; 19:07:18; 1019; 94; 21.97; 997.0176171875; 43.291015625
2025-05-11; 19:08:18; 1009; 92; 21.97; 997.1209765625; 43.3359375
2025-05-11; 19:09:18; 1041; 97; 21.97; 997.0653125; 43.3916015625
2025-05-11; 19:10:18; 1001; 91; 21.95; 997.1524609375; 43.4013671875
2025-05-11; 19:11:19; 1035; 96; 21.96; 997.160390625; 43.4697265625
2025-05-11; 19:12:19; 1095; 105; 21.96; 997.140859375; 43.5029296875
2025-05-11; 19:13:19; 942; 82; 21.95; 997.20015625; 43.4453125
2025-05-11; 19:14:19; 995; 90; 21.95; 997.116640625; 43.4677734375
2025-05-11; 19:15:19; 961; 85; 21.93; 997.0928125; 43.51171875
2025-05-11; 19:16:19; 1047; 98; 21.94; 997.18421875; 43.544921875
2025-05-11; 19:17:19; 1056; 99; 21.93; 997.1126953125; 43.6005859375
2025-05-11; 19:18:19; 1017; 93; 21.93; 997.05703125; 43.6455078125
2025-05-11; 19:19:19; 961; 85; 21.94; 997.2120703125; 43.634765625
2025-05-11; 19:20:19; 995; 90; 21.93; 997.1206640625; 43.646484375
2025-05-11; 19:21:19; 1007; 92; 21.93; 997.2041015625; 43.646484375
2025-05-11; 19:22:19; 1017; 93; 21.92; 997.132578125; 43.6787109375
2025-05-11; 19:23:19; 1083; 104; 21.93; 997.1126953125; 43.6337890625
2025-05-11; 19:24:19; 1074; 102; 21.92; 997.0411328125; 43.72265625
2025-05-11; 19:25:19; 1062; 100; 21.93; 997.1126953125; 43.7353515625
2025-05-11; 19:26:19; 1029; 95; 21.92; 997.0769140625; 43.7236328125
2025-05-11; 19:27:19; 990; 89; 21.91; 997.1921484375; 43.744140625
2025-05-11; 19:28:19; 927; 80; 21.9; 997.18421875; 43.8232421875
2025-05-11; 19:29:19; 920; 79; 21.92; 997.152421875; 43.90234375
2025-05-11; 19:30:19; 913; 78; 21.92; 997.0769140625; 43.880859375
2025-05-11; 19:31:19; 754; 53; 21.9; 997.15640625; 43.8564453125
2025-05-11; 19:32:19; 733; 50; 21.89; 997.1401953125; 43.8544921875
2025-05-11; 19:33:19; 692; 44; 21.89; 997.1322265625; 44.0341796875
2025-05-11; 19:34:19; 615; 32; 21.88; 997.1242578125; 43.966796875
2025-05-11; 19:35:19; 561; 24; 21.87; 997.1083984375; 43.96484375
2025-05-11; 19:36:19; 575; 26; 21.87; 997.016953125; 44.0546875
2025-05-11; 19:37:19; 493; 14; 21.86; 997.0090234375; 43.86328125
2025-05-11; 19:38:19; 508; 16; 21.85; 996.993125; 44.0302734375
2025-05-11; 19:39:19; 530; 19; 21.87; 996.9692578125; 44.04296875
2025-05-11; 19:40:20; 526; 19; 21.87; 997.016953125; 44.0322265625
2025-05-11; 19:41:20; 539; 21; 21.85; 996.993125; 44.1982421875
2025-05-11; 19:42:20; 555; 23; 21.83; 997.0248828125; 44.33203125
2025-05-11; 19:43:20; 549; 22; 21.84; 996.95734375; 44.2646484375
2025-05-11; 19:44:20; 555; 23; 21.85; 996.9732421875; 44.400390625
2025-05-11; 19:45:20; 529; 19; 21.85; 996.9653125; 44.1865234375
2025-05-11; 19:46:20; 506; 16; 21.83; 997.0248828125; 44.1748046875
2025-05-11; 19:47:20; 1537; 197; 21.85; 997.04875; 44.2314453125
2025-05-11; 19:48:20; 1349; 144; 21.85; 996.993125; 44.2880859375
2025-05-11; 19:49:20; 1281; 134; 21.85; 996.9454296875; 44.2548828125
2025-05-11; 19:50:20; 1513; 180; 21.84; 996.9772265625; 44.3427734375
2025-05-11; 19:51:20; 1499; 171; 21.84; 996.98515625; 44.56640625
2025-05-11; 19:52:20; 1441; 158; 21.88; 997.032890625; 44.5595703125
2025-05-11; 19:53:20; 1367; 147; 21.88; 996.9772265625; 44.4697265625
2025-05-11; 19:54:20; 1356; 145; 21.88; 997.005078125; 44.48046875
2025-05-11; 19:55:20; 1302; 137; 21.86; 996.9533984375; 44.5234375
2025-05-11; 19:56:20; 1330; 141; 21.85; 996.9732421875; 44.53515625
2025-05-11; 19:57:20; 1316; 139; 21.84; 997.0686328125; 44.6455078125
2025-05-11; 19:58:20; 1462; 161; 21.83; 997.108359375; 44.578125
2025-05-11; 19:59:20; 1512; 179; 21.82; 997.0563671875; 44.5419921875
2025-05-11; 20:00:20; 1507; 177; 21.83; 997.044765625; 44.6103515625
2025-05-11; 20:01:20; 1530; 192; 21.84; 997.1242578125; 44.623046875
2025-05-11; 20:02:20; 1550; 207; 21.84; 997.1162890625; 44.8017578125
2025-05-11; 20:03:20; 1560; 214; 21.83; 997.052734375; 44.74609375
2025-05-11; 20:04:20; 1546; 204; 21.83; 997.136171875; 44.7685546875
2025-05-11; 20:05:20; 1552; 208; 21.83; 997.052734375; 44.74609375
2025-05-11; 20:06:20; 1564; 218; 21.84; 997.0328515625; 44.734375
2025-05-11; 20:07:20; 1533; 194; 21.85; 996.993125; 44.6572265625
2025-05-11; 20:08:20; 1550; 207; 21.85; 997.00109375; 44.7255859375
2025-05-11; 20:09:20; 1556; 210; 21.87; 997.016953125; 44.6591796875
2025-05-11; 20:10:21; 1543; 201; 21.86; 996.9812109375; 44.625
