Datum; Uhrzeit; eCO2 (ppm); tVOC (ppb); Temperatur (°C); Luftdruck (hpPa); relative Luftfeuchte (%)
2026-04-13; 03:05:16; 405; 0; 26.17; 999.614296875; 23.7509765625
2026-04-13; 03:06:16; 405; 0; 26.18; 999.602890625; 23.796875
2026-04-13; 03:07:16; 405; 0; 26.19; 999.7001171875; 23.763671875
2026-04-13; 03:08:16; 405; 0; 26.18; 999.6572265625; 23.7744140625
2026-04-13; 03:09:16; 405; 0; 26.18; 999.6300390625; 23.7744140625
2026-04-13; 03:10:16; 400; 0; 26.18; 999.602890625; 23.78515625
2026-04-13; 03:11:16; 405; 0; 26.18; 999.610625; 23.751953125
2026-04-13; 03:12:16; 405; 0; 26.18; 999.5834375; 23.7626953125
2026-04-13; 03:13:16; 405; 0; 26.18; 999.602890625; 23.751953125
2026-04-13; 03:14:17; 400; 0; 26.2; 999.6343359375; 23.7412109375
2026-04-13; 03:15:17; 403; 0; 26.19; 999.6186328125; 23.751953125
2026-04-13; 03:16:17; 403; 0; 26.19; 999.67296875; 23.751953125
2026-04-13; 03:17:17; 408; 1; 26.19; 999.6186328125; 23.751953125
2026-04-13; 03:18:17; 400; 0; 26.18; 999.6572265625; 23.751953125
2026-04-13; 03:19:17; 400; 0; 26.18; 999.6649609375; 23.751953125
2026-04-13; 03:20:17; 403; 0; 26.17; 999.641484375; 23.7734375
2026-04-13; 03:21:17; 400; 0; 26.15; 999.72640625; 23.7841796875
2026-04-13; 03:22:17; 403; 0; 26.18; 999.6300390625; 23.78515625
2026-04-13; 03:23:17; 400; 0; 26.17; 999.69578125; 23.78515625
2026-04-13; 03:24:17; 400; 0; 26.16; 999.680078125; 23.7724609375
2026-04-13; 03:25:17; 400; 0; 26.15; 999.6643359375; 23.7841796875
2026-04-13; 03:26:17; 409; 1; 26.17; 999.641484375; 23.78515625
2026-04-13; 03:27:17; 409; 1; 26.15; 999.5633984375; 23.7724609375
2026-04-13; 03:28:17; 400; 0; 26.16; 999.652890625; 23.76171875
2026-04-13; 03:29:17; 406; 0; 26.16; 999.62578125; 23.7724609375
2026-04-13; 03:30:17; 406; 0; 26.17; 999.614296875; 23.7509765625
2026-04-13; 03:31:17; 406; 0; 26.17; 999.668671875; 23.7626953125
2026-04-13; 03:32:17; 400; 0; 26.17; 999.6763671875; 23.740234375
2026-04-13; 03:33:17; 406; 0; 26.16; 999.5791796875; 23.7734375
2026-04-13; 03:34:17; 406; 0; 26.16; 999.5791796875; 23.7509765625
2026-04-13; 03:35:17; 400; 0; 26.17; 999.5676953125; 23.716796875
2026-04-13; 03:36:17; 406; 0; 26.17; 999.5871484375; 23.728515625
2026-04-13; 03:37:17; 400; 0; 26.16; 999.517109375; 23.73828125
2026-04-13; 03:38:17; 400; 0; 26.16; 999.5791796875; 23.7509765625
2026-04-13; 03:39:17; 406; 0; 26.16; 999.5791796875; 23.7392578125
2026-04-13; 03:40:17; 403; 0; 26.16; 999.5519921875; 23.7734375
2026-04-13; 03:41:17; 409; 1; 26.17; 999.5676953125; 23.7734375
2026-04-13; 03:42:17; 403; 0; 26.19; 999.5371484375; 23.7412109375
2026-04-13; 03:43:17; 403; 0; 26.18; 999.5485546875; 23.728515625
2026-04-13; 03:44:18; 403; 0; 26.17; 999.5328515625; 23.728515625
2026-04-13; 03:45:18; 403; 0; 26.17; 999.5871484375; 23.728515625
2026-04-13; 03:46:18; 403; 0; 26.16; 999.4705078125; 23.7392578125
2026-04-13; 03:47:18; 403; 0; 26.16; 999.4627734375; 23.73828125
2026-04-13; 03:48:18; 403; 0; 26.16; 999.49765625; 23.7734375
2026-04-13; 03:49:18; 403; 0; 26.16; 999.4705078125; 23.76171875
2026-04-13; 03:50:18; 403; 0; 26.15; 999.47421875; 23.76171875
2026-04-13; 03:51:18; 400; 0; 26.14; 999.5476953125; 23.75
2026-04-13; 03:52:18; 403; 0; 26.14; 999.485625; 23.7490234375
2026-04-13; 03:53:18; 403; 0; 26.15; 999.4276171875; 23.75
2026-04-13; 03:54:18; 400; 0; 26.14; 999.4390234375; 23.75
2026-04-13; 03:55:18; 400; 0; 26.16; 999.49765625; 23.7275390625
2026-04-13; 03:56:18; 400; 0; 26.16; 999.4627734375; 23.73828125
2026-04-13; 03:57:18; 403; 0; 26.16; 999.4627734375; 23.76171875
2026-04-13; 03:58:18; 405; 0; 26.16; 999.517109375; 23.7275390625
2026-04-13; 03:59:18; 405; 0; 26.17; 999.478515625; 23.716796875
2026-04-13; 04:00:18; 405; 0; 26.17; 999.4590625; 23.7060546875
2026-04-13; 04:01:18; 405; 0; 26.17; 999.5328515625; 23.728515625
2026-04-13; 04:02:18; 405; 0; 26.15; 999.5013671875; 23.75
2026-04-13; 04:03:18; 405; 0; 26.16; 999.5442578125; 23.794921875
2026-04-13; 04:04:18; 405; 0; 26.14; 999.57484375; 23.806640625
2026-04-13; 04:05:18; 405; 0; 26.13; 999.4776171875; 23.783203125
2026-04-13; 04:06:18; 405; 0; 26.16; 999.5442578125; 23.75
2026-04-13; 04:07:18; 405; 0; 26.15; 999.5013671875; 23.73828125
2026-04-13; 04:08:18; 405; 0; 26.14; 999.485625; 23.7607421875
2026-04-13; 04:09:18; 405; 0; 26.16; 999.4627734375; 23.76171875
2026-04-13; 04:10:18; 405; 0; 26.16; 999.5248046875; 23.7392578125
2026-04-13; 04:11:18; 400; 0; 26.15; 999.47421875; 23.73828125
2026-04-13; 04:12:18; 400; 0; 26.16; 999.517109375; 23.73828125
2026-04-13; 04:13:18; 400; 0; 26.16; 999.4899609375; 23.7275390625
2026-04-13; 04:14:18; 405; 0; 26.15; 999.4470703125; 23.7158203125
2026-04-13; 04:15:19; 400; 0; 26.15; 999.4819140625; 23.7275390625
2026-04-13; 04:16:19; 405; 0; 26.16; 999.4627734375; 23.75
2026-04-13; 04:17:19; 400; 0; 26.15; 999.454765625; 23.75
2026-04-13; 04:18:19; 400; 0; 26.15; 999.4276171875; 23.75
2026-04-13; 04:19:19; 408; 1; 26.14; 999.411875; 23.7158203125
2026-04-13; 04:20:19; 403; 0; 26.15; 999.3926953125; 23.73828125
2026-04-13; 04:21:19; 403; 0; 26.14; 999.3498046875; 23.771484375
2026-04-13; 04:22:19; 403; 0; 26.14; 999.3847265625; 23.7607421875
2026-04-13; 04:23:19; 403; 0; 26.13; 999.3689453125; 23.771484375
2026-04-13; 04:24:19; 408; 1; 26.13; 999.3961328125; 23.73828125
2026-04-13; 04:25:19; 403; 0; 26.13; 999.4233203125; 23.7265625
2026-04-13; 04:26:19; 403; 0; 26.14; 999.3769921875; 23.73828125
2026-04-13; 04:27:19; 403; 0; 26.14; 999.404140625; 23.7607421875
2026-04-13; 04:28:19; 403; 0; 26.13; 999.3418359375; 23.771484375
2026-04-13; 04:29:19; 403; 0; 26.14; 999.2955078125; 23.7490234375
2026-04-13; 04:30:19; 403; 0; 26.13; 999.3146484375; 23.7607421875
2026-04-13; 04:31:19; 400; 0; 26.13; 999.388125; 23.7822265625
2026-04-13; 04:32:19; 403; 0; 26.13; 999.3689453125; 23.783203125
2026-04-13; 04:33:19; 406; 0; 26.11; 999.3372265625; 23.78125
2026-04-13; 04:34:19; 406; 0; 26.11; 999.3294921875; 23.8154296875
2026-04-13; 04:35:19; 406; 0; 26.1; 999.3137890625; 23.8037109375
2026-04-13; 04:36:19; 406; 0; 26.11; 999.310078125; 23.8037109375
2026-04-13; 04:37:19; 406; 0; 26.11; 999.2751953125; 23.7705078125
2026-04-13; 04:38:19; 406; 0; 26.1; 999.2866015625; 23.8037109375
2026-04-13; 04:39:19; 406; 0; 26.11; 999.2557421875; 23.8037109375
2026-04-13; 04:40:19; 406; 0; 26.11; 999.282890625; 23.79296875
2026-04-13; 04:41:19; 406; 0; 26.12; 999.2366015625; 23.7822265625
2026-04-13; 04:42:19; 406; 0; 26.1; 999.2943359375; 23.79296875
2026-04-13; 04:43:19; 406; 0; 26.11; 999.2557421875; 23.79296875
2026-04-13; 04:44:20; 400; 0; 26.1; 999.259453125; 23.78125
2026-04-13; 04:45:20; 406; 0; 26.1; 999.24; 23.78125
2026-04-13; 04:46:20; 406; 0; 26.1; 999.259453125; 23.78125
2026-04-13; 04:47:20; 406; 0; 26.11; 999.20140625; 23.7587890625
2026-04-13; 04:48:20; 406; 0; 26.1; 999.2671875; 23.78125
2026-04-13; 04:49:20; 406; 0; 26.11; 999.2751953125; 23.78125
2026-04-13; 04:50:20; 406; 0; 26.12; 999.2908984375; 23.7822265625
2026-04-13; 04:51:20; 400; 0; 26.11; 999.22859375; 23.78125
2026-04-13; 04:52:20; 400; 0; 26.11; 999.2480078125; 23.8154296875
2026-04-13; 04:53:20; 400; 0; 26.08; 999.2437109375; 23.7919921875
2026-04-13; 04:54:20; 403; 0; 26.09; 999.2242578125; 23.814453125
2026-04-13; 04:55:20; 403; 0; 26.08; 999.1813671875; 23.7802734375
2026-04-13; 04:56:20; 403; 0; 26.11; 999.2751953125; 23.8037109375
2026-04-13; 04:57:20; 403; 0; 26.1; 999.24; 23.8271484375
2026-04-13; 04:58:20; 403; 0; 26.11; 999.3294921875; 23.7587890625
2026-04-13; 04:59:20; 403; 0; 26.11; 999.20140625; 23.8037109375
2026-04-13; 05:00:20; 403; 0; 26.09; 999.1428125; 23.76953125
2026-04-13; 05:01:20; 403; 0; 26.1; 999.185703125; 23.79296875
2026-04-13; 05:02:20; 403; 0; 26.08; 999.1894140625; 23.826171875
2026-04-13; 05:03:20; 409; 1; 26.1; 999.2051171875; 23.8154296875
2026-04-13; 05:04:20; 403; 0; 26.09; 999.1428125; 23.7919921875
2026-04-13; 05:05:20; 403; 0; 26.07; 999.1465234375; 23.791015625
2026-04-13; 05:06:20; 403; 0; 26.1; 999.1508203125; 23.78125
2026-04-13; 05:07:20; 400; 0; 26.11; 999.139375; 23.7705078125
2026-04-13; 05:08:20; 403; 0; 26.08; 999.1351171875; 23.802734375
2026-04-13; 05:09:20; 403; 0; 26.07; 999.0922265625; 23.791015625
2026-04-13; 05:10:20; 403; 0; 26.07; 999.0841796875; 23.8251953125
2026-04-13; 05:11:20; 405; 0; 26.07; 999.0841796875; 23.8017578125
2026-04-13; 05:12:20; 408; 1; 26.08; 998.945; 23.802734375
2026-04-13; 05:13:20; 408; 1; 26.1; 999.0150390625; 23.78125
2026-04-13; 05:14:21; 408; 1; 26.07; 998.9564453125; 23.7802734375
2026-04-13; 05:15:21; 405; 0; 26.07; 999.0026953125; 23.8017578125
2026-04-13; 05:16:21; 405; 0; 26.05; 998.952109375; 23.8134765625
2026-04-13; 05:17:21; 405; 0; 26.05; 999.00640625; 23.8359375
2026-04-13; 05:18:21; 405; 0; 26.06; 998.9326953125; 23.8466796875
2026-04-13; 05:19:21; 405; 0; 26.06; 998.9869921875; 23.8466796875
2026-04-13; 05:20:21; 405; 0; 26.05; 998.979296875; 23.8359375
2026-04-13; 05:21:21; 405; 0; 26.06; 998.940703125; 23.82421875
2026-04-13; 05:22:21; 405; 0; 26.05; 998.9441015625; 23.8349609375
2026-04-13; 05:23:21; 405; 0; 26.05; 998.979296875; 23.82421875
2026-04-13; 05:24:21; 405; 0; 26.04; 998.9092578125; 23.8232421875
2026-04-13; 05:25:21; 405; 0; 26.04; 998.9092578125; 23.857421875
2026-04-13; 05:26:21; 405; 0; 26.05; 998.925; 23.8017578125
2026-04-13; 05:27:21; 405; 0; 26.05; 998.870625; 23.8134765625
2026-04-13; 05:28:21; 405; 0; 26.05; 998.870625; 23.8134765625
2026-04-13; 05:29:21; 405; 0; 26.06; 998.85921875; 23.82421875
2026-04-13; 05:30:21; 405; 0; 26.05; 998.816328125; 23.8134765625
2026-04-13; 05:31:21; 405; 0; 26.05; 998.7891796875; 23.8359375
2026-04-13; 05:32:21; 405; 0; 26.04; 998.76546875; 23.8232421875
2026-04-13; 05:33:21; 405; 0; 26.03; 998.8040625; 23.833984375
2026-04-13; 05:34:21; 405; 0; 26.04; 998.854921875; 23.8349609375
2026-04-13; 05:35:21; 405; 0; 26.04; 998.9092578125; 23.8125
2026-04-13; 05:36:21; 405; 0; 26.03; 998.9478515625; 23.845703125
2026-04-13; 05:37:21; 405; 0; 26.04; 998.9092578125; 23.845703125
2026-04-13; 05:38:21; 402; 0; 26.05; 998.870625; 23.82421875
2026-04-13; 05:39:21; 402; 0; 26.07; 998.839765625; 23.8359375
2026-04-13; 05:40:21; 402; 0; 26.05; 998.7348828125; 23.8134765625
2026-04-13; 05:41:21; 402; 0; 26.05; 998.816328125; 23.8017578125
2026-04-13; 05:42:21; 402; 0; 26.04; 998.800625; 23.80078125
2026-04-13; 05:43:21; 402; 0; 26.03; 998.8312109375; 23.8232421875
2026-04-13; 05:44:22; 402; 0; 26.03; 998.8120703125; 23.833984375
2026-04-13; 05:45:22; 402; 0; 26.04; 998.73828125; 23.857421875
2026-04-13; 05:46:22; 407; 1; 26.04; 998.683984375; 23.845703125
2026-04-13; 05:47:22; 402; 0; 26.03; 998.6762890625; 23.845703125
2026-04-13; 05:48:22; 407; 1; 26.04; 998.719140625; 23.857421875
2026-04-13; 05:49:22; 402; 0; 26.02; 998.7148828125; 23.87890625
2026-04-13; 05:50:22; 402; 0; 26.02; 998.660546875; 23.8447265625
2026-04-13; 05:51:22; 402; 0; 26.04; 998.6919921875; 23.8232421875
2026-04-13; 05:52:22; 402; 0; 26.03; 998.6762890625; 23.845703125
2026-04-13; 05:53:22; 400; 0; 26.01; 998.590546875; 23.85546875
2026-04-13; 05:54:22; 402; 0; 26.01; 998.6368359375; 23.8896484375
2026-04-13; 05:55:22; 402; 0; 26.02; 998.6876953125; 23.822265625
2026-04-13; 05:56:22; 400; 0; 26.03; 998.5596484375; 23.833984375
2026-04-13; 05:57:22; 402; 0; 26.03; 998.6139453125; 23.845703125
2026-04-13; 05:58:22; 402; 0; 26.02; 998.5982421875; 23.8330078125
2026-04-13; 05:59:22; 400; 0; 26.02; 998.60625; 23.8447265625
2026-04-13; 06:00:22; 402; 0; 26.03; 998.586796875; 23.833984375
2026-04-13; 06:01:22; 402; 0; 26.03; 998.5948046875; 23.8232421875
2026-04-13; 06:02:22; 402; 0; 26.02; 998.5439453125; 23.8330078125
2026-04-13; 06:03:22; 400; 0; 26.0; 998.566796875; 23.84375
2026-04-13; 06:04:22; 406; 0; 26.01; 998.590546875; 23.85546875
2026-04-13; 06:05:22; 406; 0; 26.02; 998.60625; 23.822265625
2026-04-13; 06:06:22; 403; 0; 26.0; 998.5748046875; 23.8779296875
2026-04-13; 06:07:22; 403; 0; 25.99; 998.5510546875; 23.876953125
2026-04-13; 06:08:22; 403; 0; 26.0; 998.5748046875; 23.900390625
2026-04-13; 06:09:22; 400; 0; 25.98; 998.5162109375; 23.888671875
2026-04-13; 06:10:22; 403; 0; 25.99; 998.5862109375; 23.876953125
2026-04-13; 06:11:22; 400; 0; 25.98; 998.5353515625; 23.8759765625
2026-04-13; 06:12:22; 403; 0; 25.98; 998.5162109375; 23.865234375
2026-04-13; 06:13:22; 403; 0; 25.98; 998.543359375; 23.888671875
2026-04-13; 06:14:22; 400; 0; 25.98; 998.5162109375; 23.888671875
2026-04-13; 06:15:22; 403; 0; 26.0; 998.458203125; 23.900390625
2026-04-13; 06:16:23; 403; 0; 25.99; 998.4504296875; 23.876953125
2026-04-13; 06:17:23; 400; 0; 26.0; 998.3495703125; 23.876953125
2026-04-13; 06:18:23; 403; 0; 26.0; 998.52046875; 23.84375
2026-04-13; 06:19:23; 400; 0; 26.0; 998.5125; 23.8544921875
2026-04-13; 06:20:23; 400; 0; 25.99; 998.5048046875; 23.876953125
2026-04-13; 06:21:23; 403; 0; 25.98; 998.4890625; 23.888671875
2026-04-13; 06:22:23; 400; 0; 25.98; 998.5162109375; 23.888671875
2026-04-13; 06:23:23; 403; 0; 25.99; 998.469609375; 23.876953125
2026-04-13; 06:24:23; 400; 0; 25.96; 998.5390625; 23.88671875
2026-04-13; 06:25:23; 406; 0; 25.95; 998.5233203125; 23.8857421875
2026-04-13; 06:26:23; 406; 0; 25.95; 998.5233203125; 23.9091796875
2026-04-13; 06:27:23; 406; 0; 25.97; 998.52765625; 23.88671875
2026-04-13; 06:28:23; 406; 0; 25.98; 998.508203125; 23.921875
2026-04-13; 06:29:23; 406; 0; 25.98; 998.4890625; 23.888671875
2026-04-13; 06:30:23; 406; 0; 25.96; 998.4576171875; 23.88671875
2026-04-13; 06:31:23; 406; 0; 25.97; 998.519609375; 23.8984375
2026-04-13; 06:32:23; 406; 0; 25.95; 998.4690234375; 23.8857421875
2026-04-13; 06:33:23; 406; 0; 25.95; 998.3876171875; 23.9091796875
2026-04-13; 06:34:23; 400; 0; 25.94; 998.426171875; 23.931640625
2026-04-13; 06:35:23; 400; 0; 25.94; 998.426171875; 23.931640625
2026-04-13; 06:36:23; 406; 0; 25.94; 998.5348046875; 23.919921875
2026-04-13; 06:37:23; 400; 0; 25.94; 998.48046875; 23.931640625
2026-04-13; 06:38:23; 400; 0; 25.95; 998.515625; 23.9423828125
2026-04-13; 06:39:23; 406; 0; 25.97; 998.4925; 23.8984375
2026-04-13; 06:40:23; 400; 0; 25.95; 998.4962109375; 23.931640625
2026-04-13; 06:41:23; 400; 0; 25.96; 998.5313671875; 23.9091796875
2026-04-13; 06:42:23; 400; 0; 25.94; 998.4533203125; 23.9091796875
2026-04-13; 06:43:23; 400; 0; 25.94; 998.5076171875; 23.919921875
2026-04-13; 06:44:23; 400; 0; 25.94; 998.5076171875; 23.9423828125
2026-04-13; 06:45:23; 400; 0; 25.96; 998.50421875; 23.9208984375
2026-04-13; 06:46:24; 409; 1; 25.96; 998.4770703125; 23.931640625
2026-04-13; 06:47:24; 403; 0; 25.95; 998.57765625; 23.8974609375
2026-04-13; 06:48:24; 409; 1; 25.96; 998.50421875; 23.88671875
2026-04-13; 06:49:24; 403; 0; 25.97; 998.50046875; 23.88671875
2026-04-13; 06:50:24; 403; 0; 25.96; 998.558515625; 23.9091796875
2026-04-13; 06:51:24; 409; 1; 25.96; 998.50421875; 23.9091796875
2026-04-13; 06:52:24; 409; 1; 25.96; 998.4770703125; 23.875
2026-04-13; 06:53:24; 403; 0; 25.95; 998.4419140625; 23.8974609375
2026-04-13; 06:54:24; 403; 0; 25.97; 998.3838671875; 23.88671875
2026-04-13; 06:55:24; 409; 1; 25.96; 998.449921875; 23.875
2026-04-13; 06:56:24; 403; 0; 25.95; 998.3876171875; 23.919921875
2026-04-13; 06:57:24; 403; 0; 25.93; 998.445625; 23.908203125
2026-04-13; 06:58:24; 403; 0; 25.95; 998.3604296875; 23.8974609375
2026-04-13; 06:59:24; 403; 0; 25.95; 998.461328125; 23.931640625
2026-04-13; 07:00:24; 400; 0; 25.95; 998.4962109375; 23.875
2026-04-13; 07:01:24; 403; 0; 25.94; 998.426171875; 23.9091796875
2026-04-13; 07:02:24; 400; 0; 25.93; 998.464765625; 23.9189453125
2026-04-13; 07:03:24; 403; 0; 25.93; 998.4919140625; 23.9306640625
2026-04-13; 07:04:24; 403; 0; 25.93; 998.464765625; 23.94140625
2026-04-13; 07:05:24; 409; 1; 25.93; 998.499921875; 23.908203125
2026-04-13; 07:06:24; 403; 0; 25.93; 998.464765625; 23.9306640625
2026-04-13; 07:07:24; 400; 0; 25.93; 998.5190625; 23.9189453125
2026-04-13; 07:08:24; 400; 0; 25.93; 998.5190625; 23.9306640625
2026-04-13; 07:09:24; 403; 0; 25.93; 998.5190625; 23.908203125
2026-04-13; 07:10:24; 403; 0; 25.93; 998.5190625; 23.9306640625
2026-04-13; 07:11:24; 403; 0; 25.92; 998.5113671875; 23.94140625
2026-04-13; 07:12:24; 400; 0; 25.91; 998.495625; 23.9296875
2026-04-13; 07:13:24; 403; 0; 25.92; 998.5113671875; 23.94140625
2026-04-13; 07:14:24; 400; 0; 25.92; 998.4570703125; 23.9306640625
2026-04-13; 07:15:24; 400; 0; 25.94; 998.5076171875; 23.931640625
2026-04-13; 07:16:25; 400; 0; 25.93; 998.4727734375; 23.908203125
2026-04-13; 07:17:25; 400; 0; 25.94; 998.3990234375; 23.9091796875
2026-04-13; 07:18:25; 400; 0; 25.93; 998.4727734375; 23.908203125
2026-04-13; 07:19:25; 403; 0; 25.95; 998.3876171875; 23.8974609375
2026-04-13; 07:20:25; 403; 0; 25.86; 998.362734375; 23.9716796875
2026-04-13; 07:21:25; 403; 0; 25.89; 998.382734375; 23.962890625
2026-04-13; 07:22:25; 400; 0; 25.93; 998.3833203125; 23.9306640625
2026-04-13; 07:23:25; 400; 0; 25.94; 998.426171875; 23.9091796875
2026-04-13; 07:24:25; 407; 1; 25.94; 998.4533203125; 23.8974609375
2026-04-13; 07:25:25; 407; 1; 25.95; 998.461328125; 23.931640625
2026-04-13; 07:26:25; 403; 0; 25.95; 998.5428125; 23.9091796875
2026-04-13; 07:27:25; 403; 0; 25.95; 998.4962109375; 23.875
2026-04-13; 07:28:25; 403; 0; 25.93; 998.499921875; 23.9306640625
2026-04-13; 07:29:25; 407; 1; 25.93; 998.5270703125; 23.919921875
2026-04-13; 07:30:25; 400; 0; 25.93; 998.499921875; 23.908203125
2026-04-13; 07:31:25; 400; 0; 25.91; 998.5419140625; 23.9296875
2026-04-13; 07:32:25; 403; 0; 25.89; 998.5919140625; 23.9853515625
2026-04-13; 07:33:25; 400; 0; 25.88; 998.576171875; 24.0185546875
2026-04-13; 07:34:25; 400; 0; 25.86; 998.5798828125; 24.005859375
2026-04-13; 07:35:25; 403; 0; 25.87; 998.6227734375; 24.029296875
2026-04-13; 07:36:25; 407; 1; 25.89; 998.5728125; 23.9853515625
2026-04-13; 07:37:25; 407; 1; 25.9; 998.588515625; 23.974609375
2026-04-13; 07:38:25; 403; 0; 25.91; 998.5690625; 23.9638671875
2026-04-13; 07:39:25; 403; 0; 25.93; 998.6005078125; 23.9306640625
2026-04-13; 07:40:25; 400; 0; 25.95; 998.65140625; 23.919921875
2026-04-13; 07:41:25; 403; 0; 25.95; 998.597109375; 23.9091796875
